Date,Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home
2025-08-29,10:15 PM,Baltimore Orioles,8,San Francisco Giants,15,Final,Dean Kremer,Robbie Ray,7.5,-105,-115,+125,-150,-1.5,-185,+155
2025-08-30,3:07 PM,Milwaukee Brewers,4,Toronto Blue Jays,1,Final,Quinn Priester,Kevin Gausman,8.5,-105,-115,+115,-135,-1.5,-180,+150
2025-08-30,4:05 PM,Tampa Bay Rays,4,Washington Nationals,1,Final,Ryan Pepiot,Jake Irvin,8.5,-120,100,-160,+135,+1.5,+100,-120
2025-08-30,4:10 PM,Pittsburgh Pirates,10,Boston Red Sox,3,Final,Johan Oviedo,Dustin May,9.0,-110,-110,+160,-190,-1.5,-130,+110
2025-08-30,4:10 PM,Miami Marlins,11,New York Mets,8,Final,Edward Cabrera,David Peterson,7.5,-105,-115,+150,-180,-1.5,-150,+125
2025-08-30,6:05 PM,Atlanta Braves,2,Philadelphia Phillies,3,Final,Chris Sale,Cristopher Sánchez,7.5,100,-120,+125,-150,-1.5,-185,+155
2025-08-30,6:40 PM,St. Louis Cardinals,4,Cincinnati Reds,2,Final,Michael McGreevy,Andrew Abbott,8.0,-110,-110,+125,-150,-1.5,-170,+145
2025-08-30,7:10 PM,Los Angeles Angels,4,Houston Astros,1,Final,Kyle Hendricks,Spencer Arrighetti,9.0,-125,105,+140,-165,-1.5,-150,+125
2025-08-30,7:10 PM,San Diego Padres,12,Minnesota Twins,3,Final,Nick Pivetta,Taj Bradley,8.5,-120,100,-155,+130,+1.5,+105,-125
2025-08-30,7:10 PM,New York Yankees,5,Chicago White Sox,3,Final,Cam Schlittler,Shane Smith,8.5,-115,-105,-205,+170,+1.5,-125,+105
2025-08-30,7:15 PM,Detroit Tigers,1,Kansas City Royals,3,Final,Jack Flaherty,Stephen Kolek,9.0,-115,-105,-120,+100,+1.5,+130,-155
2025-08-30,7:15 PM,Seattle Mariners,3,Cleveland Guardians,4,Final,Logan Gilbert,Gavin Williams,7.5,100,-120,-155,+130,+1.5,+115,-135
2025-08-30,7:15 PM,Baltimore Orioles,11,San Francisco Giants,1,Final,Trevor Rogers,Carson Seymour,8.0,-115,-105,-115,-105,+1.5,+140,-165
2025-08-30,8:10 PM,Chicago Cubs,4,Colorado Rockies,3,Final,Javier Assad,McCade Brown,11.0,-105,-115,-205,+170,+1.5,-135,+115
2025-08-30,9:10 PM,Arizona Diamondbacks,6,Los Angeles Dodgers,1,Final,Eduardo Rodriguez,Tyler Glasnow,9.0,-105,-115,+185,-225,-1.5,-115,-105
2025-08-30,10:05 PM,Texas Rangers,9,Athletics,3,Final,Merrill Kelly,Mason Barnett,10.0,-115,-105,-135,+115,+1.5,+115,-135
2025-08-31,12:10 PM,St. Louis Cardinals,4,Cincinnati Reds,7,Final,Andre Pallante,Brady Singer,8.0,-120,100,+115,-135,-1.5,-180,+150
2025-08-31,1:05 PM,San Diego Padres,2,Minnesota Twins,7,Final,David Morgan,Joe Ryan,8.5,-115,-105,+105,-125,-1.5,-200,+165
2025-08-31,1:35 PM,Pittsburgh Pirates,2,Boston Red Sox,5,Final,Mitch Keller,Lucas Giolito,8.5,-115,-105,+150,-180,-1.5,-135,+115
2025-08-31,1:35 PM,Tampa Bay Rays,7,Washington Nationals,4,Final,Ian Seymour,Brad Lord,8.0,-105,-115,-140,+120,+1.5,+120,-140
2025-08-31,1:37 PM,Milwaukee Brewers,4,Toronto Blue Jays,8,Final,Brandon Woodruff,Max Scherzer,7.5,-110,-110,-110,-110,-1.5,-230,+190
2025-08-31,1:40 PM,Seattle Mariners,4,Cleveland Guardians,2,Final,Bryce Miller,Tanner Bibee,8.0,-115,-105,-115,-105,+1.5,+150,-180
2025-08-31,1:40 PM,Miami Marlins,5,New York Mets,1,Final,Sandy Alcantara,Kodai Senga,8.0,-120,100,+165,-200,-1.5,-130,+110
2025-08-31,2:10 PM,Los Angeles Angels,3,Houston Astros,0,Final,José Soriano,Hunter Brown,7.5,-105,-115,+140,-165,-1.5,-160,+135
2025-08-31,2:10 PM,Detroit Tigers,5,Kansas City Royals,0,Final,Tarik Skubal,Michael Wacha,7.0,-110,-110,-170,+145,+1.5,+105,-125
2025-08-31,2:10 PM,New York Yankees,2,Chicago White Sox,3,Final,Luis Gil,Martín Pérez,8.5,-115,-105,-180,+150,+1.5,-115,-105
2025-08-31,3:10 PM,Chicago Cubs,5,Colorado Rockies,6,Final,Matthew Boyd,Tanner Gordon,10.5,-120,100,-260,+210,+1.5,-170,+145
2025-08-31,4:05 PM,Baltimore Orioles,2,San Francisco Giants,13,Final,Tomoyuki Sugano,Justin Verlander,8.5,-125,105,+125,-150,-1.5,-170,+145
2025-08-31,4:05 PM,Texas Rangers,9,Athletics,6,Final,Jacob deGrom,J.T. Ginn,9.0,-120,100,-150,+125,+1.5,+110,-130
2025-08-31,4:10 PM,Arizona Diamondbacks,4,Los Angeles Dodgers,5,Final,Brandon Pfaadt,Yoshinobu Yamamoto,9.5,100,-120,+190,-230,-1.5,-105,-115
2025-08-31,7:10 PM,Atlanta Braves,3,Philadelphia Phillies,1,Final,Hurston Waldrep,Jesús Luzardo,9.0,100,-120,+135,-160,-1.5,-150,+125
2025-09-01,1:05 PM,Miami Marlins,0,Washington Nationals,2,Final,Lake Bachar,Andrew Alvarez,9.0,-110,-110,-105,-115,-1.5,-210,+175
2025-09-01,1:10 PM,New York Mets,10,Detroit Tigers,8,Final,Sean Manaea,Charlie Morton,8.5,-120,100,-115,-105,+1.5,+145,-170
2025-09-01,1:10 PM,Toronto Blue Jays,4,Cincinnati Reds,5,Final,Chris Bassitt,Hunter Greene,8.0,-105,-115,+100,-120,-1.5,-200,+165
2025-09-01,1:35 PM,Cleveland Guardians,4,Boston Red Sox,6,Final,Parker Messick,Brayan Bello,8.0,-115,-105,+125,-150,-1.5,-165,+140
2025-09-01,2:10 PM,Los Angeles Angels,3,Houston Astros,8,Final,Yusei Kikuchi,Luis Garcia,8.5,-105,-115,+135,-160,-1.5,-160,+135
2025-09-01,2:10 PM,Chicago White Sox,6,Minnesota Twins,5,Final,Fraser Ellard,Bailey Ober,9.5,100,-120,+155,-185,-1.5,-130,+110
2025-09-01,2:15 PM,Athletics,11,St. Louis Cardinals,3,Final,Luis Morales,Sonny Gray,7.5,100,-120,+130,-155,-1.5,-170,+145
2025-09-01,4:05 PM,Atlanta Braves,6,Chicago Cubs,7,Final,Spencer Strider,Colin Rea,7.5,-110,-110,+105,-125,-1.5,-210,+175
2025-09-01,4:10 PM,San Francisco Giants,8,Colorado Rockies,2,Final,Kai-Wei Teng,Chase Dollander,11.5,-105,-115,-150,+125,+1.5,+105,-125
2025-09-01,4:10 PM,Philadelphia Phillies,10,Milwaukee Brewers,8,Final,Taijuan Walker,Jacob Misiorowski,8.5,-115,-105,+130,-155,-1.5,-160,+135
2025-09-01,6:40 PM,Baltimore Orioles,4,San Diego Padres,3,Final,Kyle Bradish,Dylan Cease,7.5,100,-120,+140,-165,-1.5,-165,+140
2025-09-01,7:35 PM,Seattle Mariners,2,Tampa Bay Rays,10,Final,Luis Castillo,Shane Baz,8.5,-110,-110,-110,-110,+1.5,+150,-180
2025-09-01,8:10 PM,Texas Rangers,7,Arizona Diamondbacks,5,Final,Patrick Corbin,Ryne Nelson,9.0,-110,-110,+120,-140,-1.5,-170,+145
2025-09-02,6:40 PM,New York Mets,12,Detroit Tigers,5,Final,Nolan McLean,Sawyer Gipson-Long,8.5,-125,105,-130,+110,+1.5,+130,-155
2025-09-02,6:40 PM,Los Angeles Dodgers,7,Pittsburgh Pirates,9,Final,Clayton Kershaw,Carmen Mlodzinski,8.5,-105,-115,-180,+150,+1.5,-115,-105
2025-09-02,6:40 PM,Toronto Blue Jays,12,Cincinnati Reds,9,Final,José Berríos,Scott Barlow,9.0,-110,-110,-130,+110,+1.5,+125,-150
2025-09-02,6:45 PM,Cleveland Guardians,7,Boston Red Sox,11,Final,Slade Cecconi,Garrett Crochet,7.5,-115,-105,+205,-250,-1.5,+100,-120
2025-09-02,6:45 PM,Miami Marlins,2,Washington Nationals,5,Final,Adam Mazur,Cade Cavalli,9.0,100,-120,+110,-130,-1.5,-190,+160
2025-09-02,7:35 PM,Seattle Mariners,5,Tampa Bay Rays,6,Final,Bryan Woo,Drew Rasmussen,7.5,-105,-115,-120,+100,+1.5,+145,-170
2025-09-02,7:40 PM,Los Angeles Angels,5,Kansas City Royals,1,Final,Mitch Farris,Michael Lorenzen,9.0,-105,-115,+145,-170,-1.5,-140,+120
2025-09-02,7:40 PM,Atlanta Braves,3,Chicago Cubs,4,Final,Joey Wentz,Shota Imanaga,8.5,-120,100,+145,-170,-1.5,-140,+120
2025-09-02,7:40 PM,Chicago White Sox,12,Minnesota Twins,3,Final,Davis Martin,Simeon Woods Richardson,9.0,-125,105,+120,-140,-1.5,-170,+145
2025-09-02,7:45 PM,Athletics,1,St. Louis Cardinals,2,Final,Luis Severino,Miles Mikolas,8.5,-110,-110,-115,-105,+1.5,+150,-180
2025-09-02,8:10 PM,New York Yankees,7,Houston Astros,1,Final,Max Fried,Framber Valdez,8.0,-105,-115,-130,+110,+1.5,+135,-160
2025-09-02,8:40 PM,San Francisco Giants,7,Colorado Rockies,4,Final,Logan Webb,Kyle Freeland,10.5,-105,-115,-240,+195,+1.5,-150,+125
2025-09-02,9:40 PM,Baltimore Orioles,6,San Diego Padres,2,Final,Tyler Wells,Yu Darvish,8.5,-105,-115,+155,-185,-1.5,-135,+115
2025-09-02,9:40 PM,Texas Rangers,3,Arizona Diamondbacks,5,Final,Jacob Latz,Nabil Crismatt,9.5,-110,-110,-110,-110,-1.5,-220,+180
2025-09-03,1:05 PM,Miami Marlins,5,Washington Nationals,10,Final,Eury Pérez,Mitchell Parker,9.0,100,-120,-155,+130,+1.5,+110,-130
2025-09-03,1:10 PM,New York Mets,2,Detroit Tigers,6,Final,Clay Holmes,Casey Mize,9.0,-125,105,-120,+100,+1.5,+135,-160
2025-09-03,3:40 PM,Texas Rangers,0,Arizona Diamondbacks,2,Final,Jack Leiter,Zac Gallen,9.0,-105,-115,+105,-125,-1.5,-200,+165
2025-09-03,4:10 PM,Baltimore Orioles,7,San Diego Padres,5,Final,Cade Povich,Nestor Cortes,8.0,-120,100,+155,-185,-1.5,-140,+120
2025-09-03,6:40 PM,Los Angeles Dodgers,0,Pittsburgh Pirates,3,Final,Emmet Sheehan,Braxton Ashcraft,8.5,100,-120,-165,+140,+1.5,+100,-120
2025-09-03,6:40 PM,Toronto Blue Jays,13,Cincinnati Reds,9,Final,Shane Bieber,Zack Littell,9.0,100,-120,-155,+130,+1.5,+105,-125
2025-09-03,6:45 PM,Cleveland Guardians,8,Boston Red Sox,1,Final,Joey Cantillo,Brennan Bernardino,9.0,100,-120,+130,-155,-1.5,-160,+135
2025-09-03,7:35 PM,Seattle Mariners,4,Tampa Bay Rays,9,Final,George Kirby,Adrian Houser,8.5,-115,-105,-130,+110,+1.5,+125,-150
2025-09-03,7:40 PM,Los Angeles Angels,4,Kansas City Royals,3,Final,Caden Dana,Ryan Bergert,9.0,-110,-110,+140,-165,-1.5,-140,+120
2025-09-03,7:40 PM,Atlanta Braves,5,Chicago Cubs,1,Final,Bryce Elder,Cade Horton,8.0,-115,-105,+130,-155,-1.5,-165,+140
2025-09-03,7:40 PM,Chicago White Sox,4,Minnesota Twins,3,Final,Yoendrys Gómez,Zebby Matthews,8.5,-105,-115,+140,-165,-1.5,-140,+120
2025-09-03,7:40 PM,Philadelphia Phillies,3,Milwaukee Brewers,6,Final,Aaron Nola,Jose Quintana,9.0,-105,-115,-115,-105,+1.5,+145,-170
2025-09-03,7:45 PM,Athletics,1,St. Louis Cardinals,5,Final,Jeffrey Springs,Matthew Liberatore,8.5,-115,-105,-110,-110,-1.5,-220,+180
2025-09-03,8:10 PM,New York Yankees,7,Houston Astros,8,Final,Will Warren,Jason Alexander,9.0,-120,100,-150,+125,+1.5,+115,-135
2025-09-03,8:40 PM,San Francisco Giants,10,Colorado Rockies,8,Final,Robbie Ray,Germán Márquez,11.5,-105,-115,-185,+155,+1.5,-130,+110
2025-09-04,4:10 PM,Philadelphia Phillies,2,Milwaukee Brewers,0,Final,Ranger Suárez,Freddy Peralta,8.0,-105,-115,+100,-120,-1.5,-210,+175
2025-09-04,6:40 PM,Los Angeles Dodgers,3,Pittsburgh Pirates,5,Final,Blake Snell,Paul Skenes,7.0,100,-120,-115,-105,+1.5,+155,-185
2025-09-04,7:35 PM,Cleveland Guardians,2,Tampa Bay Rays,4,Final,Logan Allen,Ryan Pepiot,8.5,100,-120,+150,-180,-1.5,-140,+120
2025-09-04,7:40 PM,Los Angeles Angels,3,Kansas City Royals,4,Final,Kyle Hendricks,Noah Cameron,9.0,-120,100,+130,-155,-1.5,-160,+135
2025-09-04,7:40 PM,Chicago White Sox,11,Minnesota Twins,8,Final,Fraser Ellard,Taj Bradley,8.5,-120,100,+125,-150,-1.5,-170,+145
2025-09-04,7:40 PM,New York Yankees,8,Houston Astros,4,Final,Carlos Rodón,Cristian Javier,9.0,-105,-115,-150,+125,+1.5,+120,-140
2025-09-05,2:20 PM,Washington Nationals,5,Chicago Cubs,11,Final,Jake Irvin,Javier Assad,10.5,-110,-110,+180,-220,-1.5,-110,-110
2025-09-05,6:40 PM,New York Mets,5,Cincinnati Reds,4,Final,David Peterson,Andrew Abbott,9.5,100,-120,-115,-105,+1.5,+140,-165
2025-09-05,6:40 PM,Chicago White Sox,7,Detroit Tigers,5,Final,Shane Smith,Jack Flaherty,8.5,-105,-115,+160,-190,-1.5,-125,+105
2025-09-05,6:40 PM,Milwaukee Brewers,5,Pittsburgh Pirates,2,Final,Quinn Priester,Johan Oviedo,8.5,-105,-115,-135,+115,+1.5,+120,-140
2025-09-05,7:05 PM,Los Angeles Dodgers,1,Baltimore Orioles,2,Final,Shohei Ohtani,Dean Kremer,9.0,-105,-115,-165,+140,+1.5,-105,-115
2025-09-05,7:05 PM,Toronto Blue Jays,7,New York Yankees,1,Final,Kevin Gausman,Cam Schlittler,9.0,-115,-105,+105,-125,-1.5,-185,+155
2025-09-05,7:10 PM,Philadelphia Phillies,9,Miami Marlins,3,Final,Cristopher Sánchez,Valente Bellozo,8.0,-115,-105,-250,+205,+1.5,-150,+125
2025-09-05,7:15 PM,Seattle Mariners,1,Atlanta Braves,4,Final,Logan Gilbert,Chris Sale,7.5,-110,-110,+105,-125,-1.5,-204,+165
2025-09-05,7:35 PM,Cleveland Guardians,7,Tampa Bay Rays,1,Final,Gavin Williams,Griffin Jax,7.5,105,-125,+125,-150,-1.5,-170,+145
2025-09-05,7:40 PM,Minnesota Twins,1,Kansas City Royals,2,Final,Pablo López,Michael Wacha,8.0,-115,-105,+105,-125,-1.5,-180,+150
2025-09-05,8:05 PM,Houston Astros,3,Texas Rangers,4,Final,Colton Gordon,Merrill Kelly,8.0,100,-120,+105,-125,-1.5,-210,+175
2025-09-05,8:15 PM,San Francisco Giants,8,St. Louis Cardinals,2,Final,Carson Seymour,Michael McGreevy,8.5,-110,-110,+105,-125,-1.5,-210,+175
2025-09-05,8:40 PM,San Diego Padres,0,Colorado Rockies,3,Final,Nick Pivetta,Kyle Freeland,10.5,-110,-110,-220,+180,+1.5,-140,+120
2025-09-05,9:38 PM,Athletics,10,Los Angeles Angels,4,Final,Mason Barnett,José Soriano,9.0,-115,-105,+130,-155,-1.5,-155,+130
2025-09-05,9:40 PM,Boston Red Sox,5,Arizona Diamondbacks,10,Final,Payton Tolle,Eduardo Rodriguez,9.0,-105,-115,-135,+115,+1.5,+125,-150
2025-09-06,1:05 PM,Toronto Blue Jays,1,New York Yankees,3,Final,Chris Bassitt,Luis Gil,10.0,-110,-110,+120,-140,-1.5,-170,+145
2025-09-06,2:20 PM,Washington Nationals,2,Chicago Cubs,1,Final,Brad Lord,Matthew Boyd,8.5,-120,100,+210,-260,-1.5,-105,-115
2025-09-06,4:10 PM,Philadelphia Phillies,4,Miami Marlins,2,Final,Jesús Luzardo,Sandy Alcantara,8.0,100,-120,-160,+135,+1.5,+110,-130
2025-09-06,6:10 PM,Chicago White Sox,0,Detroit Tigers,6,Final,Martín Pérez,Tarik Skubal,7.5,100,-120,+245,-305,-1.5,+110,-130
2025-09-06,6:40 PM,New York Mets,3,Cincinnati Reds,6,Final,Jonah Tong,Brady Singer,9.0,-120,100,-135,+115,+1.5,+115,-135
2025-09-06,6:40 PM,Milwaukee Brewers,4,Pittsburgh Pirates,1,Final,Brandon Woodruff,Mitch Keller,8.0,100,-120,-150,+125,+1.5,+115,-135
2025-09-06,7:05 PM,Los Angeles Dodgers,3,Baltimore Orioles,4,Final,Yoshinobu Yamamoto,Trevor Rogers,7.5,-115,-105,-130,+110,+1.5,+125,-150
2025-09-06,7:05 PM,Cleveland Guardians,3,Tampa Bay Rays,2,Final,Tanner Bibee,Shane Baz,8.5,-120,100,+120,-140,-1.5,-180,+150
2025-09-06,7:15 PM,San Francisco Giants,2,St. Louis Cardinals,3,Final,Justin Verlander,Andre Pallante,8.5,-110,-110,-120,+100,+1.5,+135,-160
2025-09-06,7:15 PM,Houston Astros,11,Texas Rangers,0,Final,Hunter Brown,Jacob deGrom,7.0,-105,-115,+105,-125,-1.5,-225,+185
2025-09-06,7:15 PM,Minnesota Twins,2,Kansas City Royals,11,Final,Joe Ryan,Stephen Kolek,8.0,-120,100,-125,+105,+1.5,+135,-160
2025-09-06,7:15 PM,Seattle Mariners,10,Atlanta Braves,2,Final,Bryce Miller,Hurston Waldrep,9.0,-115,-105,+100,-120,-1.5,-200,+165
2025-09-06,8:10 PM,Boston Red Sox,1,Arizona Diamondbacks,5,Final,Lucas Giolito,Brandon Pfaadt,9.0,-105,-115,-120,+100,+1.5,+135,-160
2025-09-06,8:10 PM,San Diego Padres,10,Colorado Rockies,8,Final,Randy Vásquez,McCade Brown,11.5,-105,-115,-190,+160,+1.5,-130,+110
2025-09-06,9:38 PM,Athletics,17,Los Angeles Angels,4,Final,J.T. Ginn,Yusei Kikuchi,9.0,100,-120,+110,-130,-1.5,-190,+160
2025-09-07,12:05 PM,Seattle Mariners,18,Atlanta Braves,2,Final,Luis Castillo,Joey Wentz,9.5,-120,100,-115,-105,+1.5,+135,-160
2025-09-07,12:10 PM,Cleveland Guardians,2,Tampa Bay Rays,1,Final,Parker Messick,Drew Rasmussen,8.0,-120,100,+145,-170,-1.5,-155,+130
2025-09-07,1:35 PM,Los Angeles Dodgers,5,Baltimore Orioles,2,Final,Clayton Kershaw,Tomoyuki Sugano,8.5,-115,-105,-155,+130,+1.5,+105,-125
2025-09-07,1:35 PM,Toronto Blue Jays,3,New York Yankees,4,Final,Max Scherzer,Max Fried,8.0,-105,-115,+155,-188,-1.5,-143,+120
2025-09-07,1:35 PM,Milwaukee Brewers,10,Pittsburgh Pirates,2,Final,Jacob Misiorowski,Bubba Chandler,7.5,-115,-105,-135,+115,+1.5,+125,-150
2025-09-07,1:40 PM,New York Mets,2,Cincinnati Reds,3,Final,Brandon Sproat,Hunter Greene,8.5,-115,-105,+105,-125,-1.5,-210,+170
2025-09-07,1:40 PM,Chicago White Sox,6,Detroit Tigers,4,Final,Davis Martin,Charlie Morton,9.0,-105,-115,+150,-182,-1.5,-138,+115
2025-09-07,1:40 PM,Philadelphia Phillies,4,Miami Marlins,5,Final,Taijuan Walker,Tyler Phillips,9.0,-115,-105,-138,+115,+1.5,+120,-143
2025-09-07,2:10 PM,Minnesota Twins,5,Kansas City Royals,1,Final,Bailey Ober,Michael Lorenzen,8.5,-120,100,+100,-120,-1.5,-205,+170
2025-09-07,2:15 PM,San Francisco Giants,3,St. Louis Cardinals,4,Final,Kai-Wei Teng,Sonny Gray,8.0,-105,-115,+115,-135,-1.5,-185,+155
2025-09-07,2:20 PM,Washington Nationals,6,Chicago Cubs,3,Final,Andrew Alvarez,Drew Pomeranz,7.5,-105,-115,+165,-200,-1.5,-135,+115
2025-09-07,2:35 PM,Houston Astros,2,Texas Rangers,4,Final,Framber Valdez,Patrick Corbin,8.5,-105,-115,-150,+125,+1.5,+115,-135
2025-09-07,3:10 PM,San Diego Padres,8,Colorado Rockies,1,Final,Dylan Cease,Tanner Gordon,11.0,100,-120,-270,+220,+1.5,-165,+140
2025-09-07,4:07 PM,Athletics,3,Los Angeles Angels,4,Final,Luis Severino,Mitch Farris,9.5,100,-120,-115,-105,+1.5,+140,-165
2025-09-07,4:10 PM,Boston Red Sox,7,Arizona Diamondbacks,4,Final,Brayan Bello,Ryne Nelson,8.5,-115,-105,-105,-115,-1.5,-210,+175
2025-09-08,6:40 PM,Kansas City Royals,2,Cleveland Guardians,10,Final,Ryan Bergert,Slade Cecconi,7.5,-115,-105,-105,-115,-1.5,-210,+175
2025-09-08,6:40 PM,Washington Nationals,15,Miami Marlins,7,Final,Cade Cavalli,Janson Junk,8.5,-120,100,+105,-125,-1.5,-210,+175
2025-09-08,6:45 PM,New York Mets,0,Philadelphia Phillies,1,Final,Nolan McLean,Aaron Nola,8.5,-120,100,-130,+110,+1.5,+130,-155
2025-09-08,7:15 PM,Chicago Cubs,1,Atlanta Braves,4,Final,Shota Imanaga,Bryce Elder,8.5,-115,-105,-120,+100,+1.5,+140,-165
2025-09-08,8:05 PM,Milwaukee Brewers,0,Texas Rangers,5,Final,Jose Quintana,Jacob Latz,8.5,-120,100,-120,+100,+1.5,+140,-165
2025-09-08,9:38 PM,Minnesota Twins,12,Los Angeles Angels,3,Final,Simeon Woods Richardson,Caden Dana,9.5,-105,-115,+100,-120,-1.5,-190,+160
2025-09-08,9:40 PM,Cincinnati Reds,3,San Diego Padres,4,Final,Nick Lodolo,Yu Darvish,7.5,-105,-115,+115,-135,-1.5,-190,+160
2025-09-08,9:40 PM,St. Louis Cardinals,2,Seattle Mariners,4,Final,Miles Mikolas,Bryan Woo,7.5,-120,100,+205,-250,-1.5,-110,-110
2025-09-08,9:45 PM,Arizona Diamondbacks,5,San Francisco Giants,11,Final,Nabil Crismatt,Logan Webb,7.5,-120,100,+150,-180,-1.5,-155,+130
2025-09-08,10:05 PM,Boston Red Sox,7,Athletics,0,Final,Garrett Crochet,Luis Morales,9.0,-110,-110,-160,+135,+1.5,+100,-120
2025-09-08,10:10 PM,Colorado Rockies,1,Los Angeles Dodgers,3,Final,Chase Dollander,Tyler Glasnow,9.0,100,-120,+310,-390,-1.5,+140,-165
2025-09-09,6:35 PM,Pittsburgh Pirates,2,Baltimore Orioles,3,Final,Mike Burrows,Kyle Bradish,7.5,-115,-105,+125,-150,-1.5,-170,+145
2025-09-09,6:40 PM,Kansas City Royals,0,Cleveland Guardians,2,Final,Noah Cameron,Joey Cantillo,7.5,-105,-115,-110,-110,-1.5,-230,+190
2025-09-09,6:40 PM,Washington Nationals,7,Miami Marlins,5,Final,Mitchell Parker,Adam Mazur,9.0,-120,100,+105,-125,-1.5,-190,+160
2025-09-09,6:45 PM,New York Mets,3,Philadelphia Phillies,9,Final,Sean Manaea,Ranger Suárez,8.0,-110,-110,+115,-135,-1.5,-190,+160
2025-09-09,7:05 PM,Detroit Tigers,12,New York Yankees,2,Final,Casey Mize,Will Warren,8.5,-110,-110,+130,-155,-1.5,-155,+130
2025-09-09,7:07 PM,Houston Astros,3,Toronto Blue Jays,4,Final,Luis Garcia,Shane Bieber,8.0,-110,-110,+125,-150,-1.5,-170,+145
2025-09-09,7:15 PM,Chicago Cubs,6,Atlanta Braves,1,Final,Cade Horton,Spencer Strider,8.5,-105,-115,-110,-110,-1.5,-220,+180
2025-09-09,7:40 PM,Tampa Bay Rays,5,Chicago White Sox,4,Final,Adrian Houser,Yoendrys Gómez,8.5,100,-120,-130,+110,+1.5,+130,-155
2025-09-09,8:05 PM,Milwaukee Brewers,4,Texas Rangers,5,Final,Chad Patrick,Jack Leiter,8.5,-105,-115,-110,-110,-1.5,-230,+190
2025-09-09,9:38 PM,Minnesota Twins,2,Los Angeles Angels,12,Final,Zebby Matthews,Kyle Hendricks,9.0,-110,-110,-110,-110,+1.5,+140,-165
2025-09-09,9:40 PM,Cincinnati Reds,4,San Diego Padres,2,Final,Zack Littell,Michael King,7.5,-120,100,+160,-190,-1.5,-135,+115
2025-09-09,9:40 PM,St. Louis Cardinals,3,Seattle Mariners,5,Final,Matthew Liberatore,George Kirby,7.5,-115,-105,+160,-190,-1.5,-125,+105
2025-09-09,9:45 PM,Arizona Diamondbacks,3,San Francisco Giants,5,Final,Zac Gallen,Robbie Ray,7.5,-105,-115,+120,-140,-1.5,-185,+155
2025-09-09,10:05 PM,Boston Red Sox,6,Athletics,0,Final,Connelly Early,Jeffrey Springs,10.0,-115,-105,+100,-120,-1.5,-205,+170
2025-09-09,10:10 PM,Colorado Rockies,2,Los Angeles Dodgers,7,Final,Germán Márquez,Emmet Sheehan,9.0,-105,-115,+275,-350,-1.5,+130,-155
2025-09-10,2:35 PM,Milwaukee Brewers,3,Texas Rangers,6,Final,Freddy Peralta,Merrill Kelly,7.0,-110,-110,-125,+105,+1.5,+145,-170
2025-09-10,3:35 PM,Boston Red Sox,4,Athletics,5,Final,Payton Tolle,Mason Barnett,10.5,-120,100,-115,-105,+1.5,+135,-160
2025-09-10,3:45 PM,Arizona Diamondbacks,5,San Francisco Giants,3,Final,Eduardo Rodriguez,Carson Seymour,9.0,100,-120,+110,-130,-1.5,-200,+165
2025-09-10,4:07 PM,Minnesota Twins,3,Los Angeles Angels,4,Final,Taj Bradley,José Ureña,9.0,-120,100,-110,-110,-1.5,-205,+170
2025-09-10,6:35 PM,Pittsburgh Pirates,1,Baltimore Orioles,2,Final,Paul Skenes,Tyler Wells,7.0,-105,-115,-155,+130,+1.5,+120,-140
2025-09-10,6:40 PM,Kansas City Royals,4,Cleveland Guardians,3,Final,Jonathan Bowlan,Logan Allen,8.0,-110,-110,-110,-110,-1.5,-225,+185
2025-09-10,6:40 PM,Washington Nationals,3,Miami Marlins,8,Final,Jake Irvin,Eury Pérez,8.5,-115,-105,+130,-155,-1.5,-170,+145
2025-09-10,6:45 PM,New York Mets,3,Philadelphia Phillies,11,Final,Clay Holmes,Cristopher Sánchez,7.5,-110,-110,+135,-160,-1.5,-165,+140
2025-09-10,7:05 PM,Detroit Tigers,11,New York Yankees,1,Final,Jack Flaherty,Carlos Rodón,8.0,-115,-105,+145,-170,-1.5,-150,+125
2025-09-10,7:07 PM,Houston Astros,3,Toronto Blue Jays,2,Final,Jason Alexander,José Berríos,8.5,-115,-105,+130,-155,-1.5,-165,+140
2025-09-10,7:15 PM,Chicago Cubs,3,Atlanta Braves,2,Final,Jameson Taillon,Chris Sale,8.0,-105,-115,+140,-165,-1.5,-155,+130
2025-09-10,7:40 PM,Tampa Bay Rays,5,Chicago White Sox,6,Final,Griffin Jax,Sean Burke,8.5,100,-120,-130,+110,+1.5,+125,-150
2025-09-10,8:40 PM,Cincinnati Reds,2,San Diego Padres,1,Final,Andrew Abbott,Nick Pivetta,7.5,100,-120,+125,-150,-1.5,-180,+150
2025-09-10,9:40 PM,St. Louis Cardinals,2,Seattle Mariners,4,Final,Michael McGreevy,Logan Gilbert,7.5,100,-120,+185,-225,-1.5,-115,-105
2025-09-10,10:10 PM,Colorado Rockies,0,Los Angeles Dodgers,9,Final,Kyle Freeland,Blake Snell,8.5,-110,-110,+280,-360,-1.5,+135,-160
2025-09-11,1:05 PM,Pittsburgh Pirates,2,Baltimore Orioles,3,Final,Johan Oviedo,Cade Povich,8.0,-115,-105,+105,-125,-1.5,-190,+160
2025-09-11,2:10 PM,Tampa Bay Rays,1,Chicago White Sox,5,Final,Ian Seymour,Shane Smith,7.5,-115,-105,-130,+110,+1.5,+125,-150
